target_id	length	eff_length	est_counts	tpm
NM_001305288.1	1667	1568	1	0.588986
NM_001305289.1	2178	2079	0	0
NM_001305290.1	963	864	175	187.057
NM_001305291.1	722	623	1	1.48239
NM_001305292.1	2315	2216	0	0
NM_001305293.1	2561	2462	410	153.797
NM_001305294.1	435	336	0	0
NM_001305295.1	3641	3542	212	55.2762
NM_001305296.1	1113	1014	454	413.493
NM_001305297.1	2361	2262	1	0.40828
NM_001305298.1	681	582	38.2017	60.6193
NM_001305299.1	1313	1214	8.46846	6.44224
NM_001305300.1	2361	2262	4	1.63312
NM_001305301.1	5652	5553	127.083	21.1354
NM_001305302.1	1626	1527	8	4.8384
NM_001305303.1	1254	1155	8	6.39674
NM_001305304.1	774	675	0	0
NM_001305305.1	3436	3337	40.0032	11.0711
NM_001305306.1	1631	1532	7	4.21978
NM_001305307.1	543	444	1.97481	4.10764
NM_001305308.1	1760	1661	0	0
NM_001305309.1	1685	1586	5	2.91151
NM_001305310.1	833	734	34	42.7793
NM_001305311.1	1912	1813	2.07617	1.05759
NM_001305312.1	3517	3418	113.121	30.5649
NM_001305313.2	1779	1680	803.976	441.962
NM_001305314.1	524	425	1741	3783.21
NM_001305315.1	1100	1001	4	3.69043
NM_001305316.1	3845	3746	2	0.493075
NM_001305317.1	1655	1556	25.5896	15.1881
NM_001305318.1	772	673	2409	3305.77
NM_001305319.1	2422	2323	13	5.16827
NM_001305320.1	1257	1158	6	4.78513
NM_001305321.1	2333	2234	0	0
NM_001305322.1	1955	1856	28.4324	14.1477
NM_001305323.1	1697	1598	0	0
NM_001305324.1	4857	4758	0	0
NM_001305325.1	1260	1161	137.986	109.762
NM_001305326.1	2144	2045	0	0
NM_001305327.1	1474	1375	0	0
NM_001305328.1	1420	1321	79	55.23
NM_001305329.1	3088	2989	0	0
NM_001305330.1	1983	1884	12	5.88235
NM_001305331.1	1416	1317	0	0
NM_001305332.1	2647	2548	235	85.1764
NM_001305333.1	1727	1628	1391	789.084
NM_001305334.1	1170	1071	1	0.862306
NM_001305335.1	1420	1321	326	227.911
NM_001305336.1	1301	1202	3	2.30498
NM_001305337.1	3182	3083	298	89.2675
NM_001305338.1	561	462	558	1115.43
NM_001305339.1	1063	964	10	9.58018
NM_001305340.1	1914	1815	161	81.9219
NM_001305341.1	3018	2919	9.5633	3.02569
NM_001305342.1	1568	1469	13	8.17283
NM_001305343.1	381	282	1797	5885.04
NM_001305344.1	1713	1614	8	4.57759
NM_001305345.1	478	379	3.04491	7.41968
NM_001305346.1	794	695	3.60685e-05	4.79285e-05
NM_001305347.1	529	430	0	0
NM_001305348.1	5074	4975	0	0
NM_001305349.1	2016	1917	12.2653	5.90888
NM_001305350.1	1904	1805	2.26046	1.15657
NM_001305351.1	1392	1293	4	2.85701
NM_001305352.1	874	775	2385	2842.09
NM_001305353.1	1804	1705	0	0
NM_001305354.1	2065	1966	33.048	15.5243
NM_001305355.1	2154	2055	1255.21	564.099
NM_001305356.1	5728	5629	140.803	23.101
NM_001305358.1	1594	1495	58	35.8292
NM_001305359.1	1918	1819	1.11074	0.563938
NM_001305360.1	1214	1115	0	0
NM_001305361.1	987	888	5	5.20005
NM_001305362.1	2744	2645	894	312.149
NM_001305363.1	1608	1509	774	473.699
NM_001305364.1	1404	1305	0	0
NM_001305365.1	1546	1447	31	19.7854
NM_001305367.1	523	424	561.144	1222.25
NM_001305368.2	1716	1617	6.65845	3.80289
NM_001305369.2	583	484	2163	4127.26
NM_001305370.1	1788	1689	48.5741	26.5599
NM_001305371.1	1531	1432	7	4.51446
NM_001305372.1	792	693	539	718.301
NM_001305373.1	1593	1494	171	105.705
NM_001305375.1	527	428	56	120.836
NM_001305376.1	674	575	821.551	1319.53
NM_001305377.1	3063	2964	117.406	36.5817
NM_001305378.1	3255	3156	5.29422	1.54923
NM_001305379.1	5926	5827	10.8399	1.71803
NM_001305380.1	2571	2472	23.0775	8.62165
NM_001305381.2	1961	1862	27.8492	13.8128
NM_001308835.1	2208	2109	8.40214	3.67929
NM_001308838.2	1156	1057	0	0
NM_001308841.1	1419	1320	98	68.5651
NM_001308844.1	1404	1305	1	0.707685
NM_001308845.1	1170	1071	0	0
NM_001308852.1	818	719	1.41008	1.81119
NM_001308854.1	2445	2346	1.21173	0.477013
NM_001308855.1	1515	1416	0	0
NM_001308857.1	1022	923	24	24.0138
NM_001308859.1	1131	1032	0	0
NM_001308861.1	721	622	16	23.7564
NM_001308865.1	1958	1859	1	0.496788
NM_001308866.2	1811	1712	0	0
NM_001308870.1	1830	1731	0	0
NM_001308872.1	2265	2166	64	27.288
NM_001308876.1	1452	1353	242	165.184
NM_001308878.1	2290	2191	13.4694	5.6775
NM_001308879.1	2688	2589	87	31.034
NM_001308882.2	1264	1165	97	76.8947
NM_001308885.1	1854	1755	1	0.526228
NM_001308886.1	3234	3135	223.962	65.9762
NM_001308888.2	637	538	623.629	1070.52
NM_001308889.1	1663	1564	388	229.111
NM_001308892.1	549	450	10	20.5229
NM_001308896.1	1002	903	0	0
NM_001308898.1	1357	1258	0	0
NM_001308899.1	2293	2194	4.55566	1.91763
NM_001308902.1	785	686	0	0
NM_001308905.1	1535	1436	98	63.0264
NM_001308906.2	2136	2037	0.00153377	0.000695374
NM_001308908.1	908	809	0	0
NM_001308909.1	1836	1737	18	9.57025
NM_001308913.1	2259	2160	35.9672	15.3781
NM_001308915.1	1541	1442	17	10.8877
NM_001308918.1	965	866	0	0
NM_001308924.1	3079	2980	83	25.7225
NM_001319969.1	1722	1623	18	10.2425
NM_001319970.1	1068	969	74	70.5275
NM_001367274.1	1042	943	0.00136544	0.00133724
NM_001367275.1	1033	934	23.2662	23.0054
NM_001367293.1	2261	2162	126.506	54.0389
NM_001367294.1	2136	2037	445.113	201.804
NM_001367295.1	2230	2131	0	0
NM_001367296.1	2105	2006	107.015	49.2678
XM_011413559.3	1856	1757	0	0
XM_011413566.3	3391	3292	0	0
XM_011413583.3	1341	1242	0	0
XM_011413585.3	1269	1170	0	0
XM_011413589.3	5392	5293	0.148134	0.0258466
XM_011413590.3	5222	5123	22.7994	4.11008
XM_011413596.3	1119	1020	0	0
XM_011413597.3	2536	2437	0	0
XM_011413601.3	3080	2981	0	0
XM_011413602.3	3013	2914	6	1.90157
XM_011413623.3	1877	1778	28	14.5438
XM_011413624.3	2409	2310	8	3.19837
XM_011413626.3	5017	4918	1	0.187786
XM_011413629.3	3564	3465	0	0
XM_011413631.3	1371	1272	0	0
XM_011413632.3	1739	1640	0	0
XM_011413633.3	1667	1568	1	0.588986
XM_011413636.3	1087	988	34	31.7814
XM_011413642.3	1701	1602	0	0
XM_011413646.3	1893	1794	0	0
XM_011413649.3	806	707	1851	2417.9
XM_011413651.3	3224	3125	11	3.25082
XM_011413652.3	3776	3677	130.298	32.7262
XM_011413653.3	3811	3712	0.00860541	0.00214099
XM_011413654.3	3795	3696	0.693095	0.173186
XM_011413655.3	2831	2732	0	0
XM_011413656.3	5026	4927	0	0
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	0	0
XM_011413659.3	4990	4891	0	0
XM_011413660.3	4856	4757	0	0
XM_011413662.3	1889	1790	6	3.09563
XM_011413664.3	2379	2280	2.31268	0.936766
XM_011413665.3	2523	2424	50	19.0497
XM_011413666.3	2845	2746	12.0126	4.04006
XM_011413667.3	2122	2023	6.55515e-08	2.99252e-08
XM_011413668.3	2028	1929	0	0
XM_011413669.3	1984	1885	0	0
XM_011413671.3	2089	1990	1.18488	0.549885
XM_011413672.3	2083	1984	25.4721	11.857
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	5.343	2.58346
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	0	0
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	25	5.85699
XM_011413680.3	2785	2686	6	2.06298
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	28.0754	15.0659
